row_id,order_id,year,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,total_sales
112,CA-2013-128867,2013,11/4/2013,11/11/2013,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,Hunt PowerHouse Electric Pencil Sharpener Blue,75.96,2,151.92
113,CA-2013-128867,2013,11/4/2013,11/11/2013,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1 Binders,27.24,6,163.44
114,CA-2011-115259,2011,8/25/2011,8/27/2011,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,OIC Colored Binder Clips Assorted Sizes,40.096,14,561.344
115,CA-2011-115259,2011,8/25/2011,8/27/2011,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,RediStrip 10 Envelopes 4 18 x 9 12,4.72,2,9.44
116,CA-2011-115259,2011,8/25/2011,8/27/2011,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,71.928
117,CA-2011-115259,2011,8/25/2011,8/27/2011,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,Tyvek  TopOpening Peel  Seel Envelopes Plain White,130.464,6,782.784
118,CA-2012-110457,2012,3/2/2012,3/6/2012,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,2362.59
119,US-2012-136476,2012,4/5/2012,4/10/2012,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,157.794
120,CA-2013-103730,2013,6/13/2013,6/16/2013,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic InstaPlaque,47.04,3,141.12
121,CA-2013-103730,2013,6/13/2013,6/16/2013,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL AngleView Binders with Locking Rings by Samsill,30.84,4,123.36
122,CA-2013-103730,2013,6/13/2013,6/16/2013,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,Companion LetterLegal File Black,226.56,6,1359.36
123,CA-2013-103730,2013,6/13/2013,6/16/2013,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel  Seel First Class Envelopes,115.02,9,1035.18
124,CA-2013-103730,2013,6/13/2013,6/16/2013,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snapon Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,476.28
125,US-2011-152030,2011,12/26/2011,12/28/2011,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe HighBack Managers Chair,600.558,3,1801.674
126,US-2011-134614,2011,9/20/2011,9/25/2011,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,3706.2
127,US-2014-107272,2014,11/6/2014,11/13/2014,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,Avery Durable Slant Ring Binders No Labels,2.388,2,4.776
128,US-2014-107272,2014,11/6/2014,11/13/2014,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,TravLFile HeavyDuty Shuttle II Black,243.992,7,1707.944
129,US-2013-125969,2013,11/7/2013,11/11/2013,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,Global Task Chair Black,81.424,2,162.848
130,US-2013-125969,2013,11/7/2013,11/11/2013,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,715.68
131,US-2014-164147,2014,2/3/2014,2/6/2014,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,299.85
132,US-2014-164147,2014,2/3/2014,2/6/2014,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,156.608
133,US-2014-164147,2014,2/3/2014,2/6/2014,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,193.104
134,CA-2013-145583,2013,10/14/2013,10/20/2013,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,60.12
135,CA-2013-145583,2013,10/14/2013,10/20/2013,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,35.44
136,CA-2013-145583,2013,10/14/2013,10/20/2013,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,Sanford Colorific Colored Pencils 12Box,11.52,4,46.08
137,CA-2013-145583,2013,10/14/2013,10/20/2013,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,8.04
138,CA-2013-145583,2013,10/14/2013,10/20/2013,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,228.528
139,CA-2013-145583,2013,10/14/2013,10/20/2013,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,395.28
140,CA-2013-145583,2013,10/14/2013,10/20/2013,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,LongerLife Soft White Bulbs,43.12,14,603.68
141,CA-2013-110366,2013,9/6/2013,9/8/2013,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 1334 Diameter Brushed Chrome Round Wall Clock,82.8,2,165.6
142,CA-2014-106180,2014,9/19/2014,9/24/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,26.46
143,CA-2014-106180,2014,9/19/2014,9/24/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,32.58
144,CA-2014-106180,2014,9/19/2014,9/24/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,431.1
145,CA-2014-155376,2014,12/23/2014,12/28/2014,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 25 Cubic Foot MidSize Office Refrigerators,839.43,3,2518.29
146,CA-2012-110744,2012,9/7/2012,9/12/2012,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,4703.51
147,CA-2011-110072,2011,10/22/2011,10/28/2011,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,Seth Thomas 14 PuttyColored Wall Clock,93.888,4,375.552
148,CA-2013-114489,2013,12/6/2013,12/10/2013,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with Inline Volume  M214C,384.45,11,4228.95
149,CA-2013-114489,2013,12/6/2013,12/10/2013,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,449.91
150,CA-2013-114489,2013,12/6/2013,12/10/2013,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back,1951.84,8,15614.72
151,CA-2013-114489,2013,12/6/2013,12/10/2013,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige ThermABind Covers,171.55,5,857.75
152,CA-2013-158834,2013,3/14/2013,3/17/2013,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,789.6
153,CA-2013-158834,2013,3/14/2013,3/17/2013,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,406.368
154,CA-2012-124919,2012,5/31/2012,6/2/2012,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25 Cotton Antique Laid Paper  Envelopes,58.38,7,408.66
155,CA-2012-124919,2012,5/31/2012,6/2/2012,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,422.08
156,CA-2012-124919,2012,5/31/2012,6/2/2012,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design Black,80.88,6,485.28
157,CA-2012-118948,2012,5/28/2012,6/3/2012,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,19.89
158,CA-2011-104269,2011,3/1/2011,3/6/2011,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe HighBack Managers Chair,457.568,2,915.136
159,CA-2013-114104,2013,11/21/2013,11/25/2013,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,29.24
160,CA-2013-114104,2013,11/21/2013,11/25/2013,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,6614.51
161,CA-2013-162733,2013,5/12/2013,5/13/2013,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,5.98
162,CA-2012-119697,2012,12/28/2012,12/31/2012,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17Key USB Numeric Keypad,54.384,2,108.768
163,CA-2013-154508,2013,11/17/2013,11/21/2013,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staples,28.4,5,142
164,CA-2013-113817,2013,11/8/2013,11/12/2013,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,55.36
165,CA-2011-139892,2011,9/8/2011,9/12/2011,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,29.808
166,CA-2011-139892,2011,9/8/2011,9/12/2011,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,65279.616
167,CA-2011-139892,2011,9/8/2011,9/12/2011,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving,275.928,3,827.784
168,CA-2011-139892,2011,9/8/2011,9/12/2011,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,15660.54
169,CA-2011-139892,2011,9/8/2011,9/12/2011,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,192.384
170,CA-2011-139892,2011,9/8/2011,9/12/2011,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,889.9
171,CA-2011-139892,2011,9/8/2011,9/12/2011,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,431.928
172,CA-2011-118962,2011,8/5/2011,8/9/2011,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,Adams Phone Message Book Professional 400 Message Capacity 5 36 x 11,20.94,3,62.82
173,CA-2011-118962,2011,8/5/2011,8/9/2011,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,221.92
174,CA-2011-118962,2011,8/5/2011,8/9/2011,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,Global Value Steno Chair Gray,340.144,7,2381.008
175,US-2011-100853,2011,9/14/2011,9/19/2011,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,104.896
176,US-2011-100853,2011,9/14/2011,9/19/2011,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,80.64
177,US-2014-152366,2014,4/22/2014,4/26/2014,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,Acco 7Outlet Masterpiece Power Center Wihtout FaxPhone Line Protection,97.264,4,389.056
178,US-2012-101511,2012,11/21/2012,11/23/2012,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,Padded Folding Chairs Black 4Carton,396.802,7,2777.614
179,US-2012-101511,2012,11/21/2012,11/23/2012,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,79.4
180,CA-2012-137225,2012,12/15/2012,12/19/2012,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,Sanford Colorific Eraseable Coloring Pencils 12 Count,3.28,1,3.28
181,CA-2011-166191,2011,12/5/2011,12/9/2011,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,Tenex File Box Personal Filing Tote with Lid Black,24.816,2,49.632
182,CA-2011-166191,2011,12/5/2011,12/9/2011,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure Hardware Encrypted USB 20 Flash Drive 16GB,408.744,7,2861.208
183,CA-2011-158274,2011,11/19/2011,11/24/2011,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,ATT TR1909W,503.96,4,2015.84
184,CA-2011-158274,2011,11/19/2011,11/24/2011,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 TMobile,149.95,5,749.75
185,CA-2011-158274,2011,11/19/2011,11/24/2011,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS2 Keyboard,29,2,58
186,CA-2013-105018,2013,11/29/2013,12/3/2013,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,14.32
187,CA-2011-123260,2011,8/26/2011,8/30/2011,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,1414.4
188,CA-2013-157000,2013,7/17/2013,7/23/2013,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote with Lid BlackGray,37.224,3,111.672
189,CA-2013-157000,2013,7/17/2013,7/23/2013,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25 Cotton Antique Laid Paper  Envelopes,20.016,3,60.048
190,CA-2012-102281,2012,10/12/2012,10/14/2012,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,Atlantic Metals Mobile 4Shelf Bookcases Custom Colors,899.136,4,3596.544
191,CA-2012-102281,2012,10/12/2012,10/14/2012,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Greenpink,71.76,6,430.56
192,CA-2012-102281,2012,10/12/2012,10/14/2012,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,414.72
193,CA-2012-102281,2012,10/12/2012,10/14/2012,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,Atlantic Metals Mobile 3Shelf Bookcases Custom Colors,626.352,3,1879.056
194,CA-2012-102281,2012,10/12/2012,10/14/2012,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,99.5
195,CA-2012-131457,2012,10/31/2012,11/6/2012,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,99.96
